timestamp,TrackID,TrackID_new,x,y,ANG,A,B,theata1,theta2,theta3
4/29/20 1:43,1,1,NaN,NaN,NaN,NaN,NaN,292.2963239,NaN,NaN
4/29/20 1:44,1,1,NaN,NaN,NaN,NaN,NaN,292.5870476,NaN,NaN
4/29/20 1:45,1,1,NaN,NaN,NaN,NaN,NaN,292.8777714,NaN,NaN
4/29/20 1:46,1,1,NaN,NaN,NaN,NaN,NaN,292.9318494,NaN,NaN
4/29/20 1:47,1,1,NaN,NaN,NaN,NaN,NaN,292.4991443,NaN,NaN
4/29/20 1:48,1,1,NaN,NaN,NaN,NaN,NaN,292.0664391,NaN,NaN
4/29/20 1:49,1,1,NaN,NaN,NaN,NaN,NaN,291.633734,NaN,NaN
4/29/20 1:50,1,1,NaN,NaN,NaN,NaN,NaN,291.4953846,NaN,NaN
4/29/20 1:51,1,1,NaN,NaN,NaN,NaN,NaN,291.7538056,NaN,NaN
4/29/20 1:52,1,1,NaN,NaN,NaN,NaN,NaN,292.0122267,NaN,NaN
4/29/20 1:53,1,1,-18.53677464,4.83861199,NaN,NaN,NaN,292.2293578,283.3669725,NaN
4/29/20 1:54,1,1,-18.53677464,4.83861199,NaN,NaN,NaN,292.2293578,283.3669725,NaN
4/29/20 1:55,1,1,-18.53677464,4.83861199,NaN,NaN,NaN,292.2293578,283.3669725,NaN
4/29/20 1:56,1,1,-18.53677464,4.83861199,NaN,NaN,NaN,292.2293578,283.3669725,NaN
4/29/20 1:57,1,1,-18.53677464,4.83861199,NaN,NaN,NaN,292.2293578,283.3669725,NaN
4/29/20 1:58,1,1,-17.86858399,4.712924479,NaN,NaN,NaN,292.3755423,283.28317,NaN
4/29/20 1:59,1,1,-16.85072845,4.49583939,NaN,NaN,NaN,292.5387556,283.0446274,NaN
4/29/20 2:00,1,1,-15.94955713,4.30410881,NaN,NaN,NaN,292.701969,282.8060849,NaN
4/29/20 2:01,1,1,-15.14605955,4.133601826,NaN,NaN,NaN,292.8651823,282.5675423,NaN
4/29/20 2:02,1,1,-14.65855572,4.045455927,NaN,NaN,NaN,293.0283956,282.4756639,NaN
4/29/20 2:03,1,1,-14.85236491,4.058574118,NaN,NaN,NaN,292.8835853,282.4175191,NaN
4/29/20 2:04,1,1,-15.29736321,4.105076146,NaN,NaN,NaN,292.6215245,282.3593744,NaN
4/29/20 2:05,1,1,-15.7674682,4.15401292,NaN,NaN,NaN,292.3594636,282.3012296,NaN
4/29/20 2:06,1,1,-16.26488745,4.205599318,NaN,NaN,NaN,292.0974028,282.2430849,NaN
4/29/20 2:07,1,1,-16.79209532,4.260076187,NaN,NaN,NaN,291.8353419,282.1849401,NaN
4/29/20 2:08,1,1,-17.35187416,4.317714358,NaN,NaN,NaN,291.5732811,282.1267954,NaN
4/29/20 2:09,1,1,-17.06353821,4.264522245,NaN,NaN,NaN,291.6319381,282.0686506,NaN
4/29/20 2:10,1,1,-14.94085833,3.976602476,NaN,NaN,NaN,292.5041093,282.0105059,NaN
4/29/20 2:11,1,1,-13.27943223,3.751763582,NaN,NaN,NaN,293.3762805,281.9523611,NaN
4/29/20 2:12,1,1,-12.56185632,3.649493621,NaN,NaN,NaN,293.799735,281.8942164,NaN
4/29/20 2:13,1,1,-12.95481078,3.687740013,NaN,NaN,NaN,293.4896296,281.8360716,NaN
4/29/20 2:14,1,1,-13.37076893,3.728035498,NaN,NaN,NaN,293.1795243,281.7779269,NaN
4/29/20 2:15,1,1,-13.07593595,3.679953393,NaN,NaN,NaN,293.3181652,281.7197821,NaN
4/29/20 2:16,1,1,-12.43708767,3.587498043,NaN,NaN,NaN,293.6902915,281.6456235,NaN
4/29/20 2:17,1,1,-12.31351853,3.551854325,NaN,NaN,NaN,293.6902915,281.5335372,NaN
4/29/20 2:18,1,1,NaN,NaN,NaN,NaN,NaN,NaN,281.4214509,NaN
4/29/20 2:19,1,1,NaN,NaN,NaN,NaN,NaN,NaN,281.3093647,NaN
4/29/20 2:20,1,1,NaN,NaN,NaN,NaN,NaN,NaN,281.1972784,NaN
4/29/20 2:21,1,1,NaN,NaN,NaN,NaN,NaN,NaN,281.0851921,NaN
4/29/20 2:22,1,1,NaN,NaN,NaN,NaN,NaN,NaN,280.9731059,NaN
4/29/20 2:23,1,1,NaN,NaN,NaN,NaN,NaN,NaN,280.8610196,NaN
4/29/20 2:24,1,1,NaN,NaN,NaN,NaN,NaN,NaN,280.7489334,NaN
4/29/20 2:25,1,1,NaN,NaN,NaN,NaN,NaN,NaN,280.6368471,NaN
4/29/20 2:26,1,1,NaN,NaN,NaN,NaN,NaN,NaN,280.5247608,NaN
4/29/20 2:27,1,1,NaN,NaN,NaN,NaN,NaN,NaN,280.4126746,NaN
4/29/20 2:28,1,1,NaN,NaN,NaN,NaN,NaN,NaN,280.3005883,NaN
4/29/20 2:29,1,1,NaN,NaN,NaN,NaN,NaN,NaN,280.188502,NaN
4/29/20 2:30,1,1,NaN,NaN,NaN,NaN,NaN,NaN,280.0764158,NaN
4/28/20 23:30,2,2,NaN,NaN,NaN,NaN,NaN,-17.4519365,NaN,NaN
4/28/20 23:31,2,2,NaN,NaN,NaN,NaN,NaN,-8.107248456,NaN,NaN
4/28/20 23:32,2,2,NaN,NaN,NaN,NaN,NaN,1.237441153,NaN,NaN
4/28/20 23:33,2,2,NaN,NaN,NaN,NaN,NaN,10.5821292,NaN,NaN
4/28/20 23:34,2,2,NaN,NaN,NaN,NaN,NaN,19.92681724,NaN,NaN
4/28/20 23:35,2,2,NaN,NaN,NaN,NaN,NaN,29.27150685,NaN,NaN
4/28/20 23:36,2,2,NaN,NaN,NaN,NaN,NaN,38.61619489,NaN,NaN
4/28/20 23:37,2,2,NaN,NaN,NaN,NaN,NaN,47.96088293,NaN,NaN
4/28/20 23:38,2,2,NaN,NaN,NaN,NaN,NaN,57.30557254,NaN,NaN
4/28/20 23:39,2,2,NaN,NaN,NaN,NaN,NaN,66.65026059,NaN,NaN
4/28/20 23:40,2,2,NaN,NaN,NaN,NaN,NaN,75.9949502,NaN,NaN
4/28/20 23:41,2,2,NaN,NaN,NaN,NaN,NaN,85.33963824,NaN,NaN
4/28/20 23:42,2,2,NaN,NaN,NaN,NaN,NaN,94.68432628,NaN,NaN
4/28/20 23:43,2,2,NaN,NaN,NaN,NaN,NaN,104.0290159,NaN,NaN
4/28/20 23:44,2,2,NaN,NaN,NaN,NaN,NaN,113.3737039,NaN,NaN
4/28/20 23:45,2,2,NaN,NaN,NaN,NaN,NaN,122.718392,NaN,NaN
4/28/20 23:46,2,2,NaN,NaN,NaN,NaN,NaN,132.0630816,NaN,NaN
4/28/20 23:47,2,2,NaN,NaN,NaN,NaN,NaN,141.4077696,NaN,NaN
4/28/20 23:48,2,2,NaN,NaN,NaN,NaN,NaN,150.7524577,NaN,NaN
4/28/20 23:49,2,2,NaN,NaN,NaN,NaN,NaN,160.0971473,NaN,NaN
4/28/20 23:50,2,2,NaN,NaN,NaN,NaN,NaN,169.4418353,NaN,NaN
4/28/20 23:51,2,2,NaN,NaN,NaN,NaN,NaN,178.7865234,NaN,NaN
4/28/20 23:52,2,2,NaN,NaN,NaN,NaN,NaN,188.131213,NaN,NaN
4/28/20 23:53,2,2,NaN,NaN,NaN,NaN,NaN,197.475901,NaN,NaN
4/28/20 23:54,2,2,NaN,NaN,NaN,NaN,NaN,206.8205906,NaN,NaN
4/28/20 23:55,2,2,NaN,NaN,NaN,NaN,NaN,216.1652787,NaN,NaN
4/28/20 23:56,2,2,NaN,NaN,NaN,NaN,NaN,225.5099667,NaN,NaN
4/28/20 23:57,2,2,NaN,NaN,NaN,NaN,NaN,234.8546563,NaN,NaN
4/28/20 23:58,2,2,NaN,NaN,NaN,NaN,NaN,244.1993444,NaN,NaN
4/28/20 23:59,2,2,NaN,NaN,NaN,NaN,NaN,253.5440324,NaN,NaN
4/29/20 0:00,2,2,-25.5198216,-6.258153695,3.504415615,4.585985721,0.451718693,262.888722,256.3577982,235.499932
4/29/20 0:01,2,2,-22.67384415,-4.92357633,3.495270447,2.017654363,0.222718719,264.8322913,256.3577982,235.499932
4/29/20 0:02,2,2,-20.87745921,-4.483772633,3.506958796,2.619884909,0.318363515,264.6611621,256.3577982,233.9494055
4/29/20 0:03,2,2,-17.61833298,-3.12214498,3.504925334,1.008828832,0.147200147,267.0880732,256.3577982,232.7971911
4/29/20 0:04,2,2,-16.34330975,-2.400610279,3.493999915,0.302058789,0.047964848,269.4124613,256.322916,233.1417525
4/29/20 0:05,2,2,-17.27858194,-2.905664375,3.501211095,0.919878734,0.137507771,268.504836,255.1883844,233.486314
4/29/20 0:06,2,2,-16.30544969,-2.964296981,3.527204324,0.547121136,0.087232813,267.5972105,254.0538526,231.2101939
4/29/20 0:07,2,2,-14.94290534,-2.883000099,3.558820753,0.014766107,0.002593781,266.6895852,252.9193209,228.1091407
4/29/20 0:08,2,2,-14.14227633,-2.831643018,3.579810081,0.19542823,0.036492656,266.1331052,252.0893953,226.0588407
4/29/20 0:09,2,2,-14.19605385,-2.827324423,3.577941505,0.025023651,0.004654409,266.354609,251.9343425,226.3365466
4/29/20 0:10,2,2,-14.25033122,-2.823028929,3.576095151,0.247839365,0.045931438,266.5761128,251.7792899,226.6142529
4/29/20 0:11,2,2,-14.30517344,-2.818789058,3.574271759,0.472393957,0.08725725,266.7976166,251.6242372,226.8919592
4/29/20 0:12,2,2,-14.64258006,-2.995219582,3.574645405,0.510950576,0.091854078,266.3908936,251.4691845,227.1696654
4/29/20 0:13,2,2,-15.31242585,-3.38058174,3.577365221,0.338592567,0.057722326,265.3572092,251.3141319,227.4473717
4/29/20 0:14,2,2,-17.75442659,-4.087410002,3.551971154,0.471690222,0.068054926,264.4307928,253.0228484,230.2545568
4/29/20 0:15,2,2,-19.05082895,-4.145385469,3.526433428,0.479153907,0.064015267,265.5042343,253.7307039,232.7247706
