timestamp,TrackID,TrackID_new,x,y,ANG,A,B,theata1,theta2,theta3
4/29/20 18:01,1,4,-23.07073553,-14.07444768,3.806873143,2.521853905,0.24576248,246.6513761,236.1009174,218.9287463
4/29/20 18:02,1,4,-23.07073553,-14.07444768,3.806873143,2.521853905,0.24576248,246.6513761,236.1009174,218.9287463
4/29/20 18:03,1,4,-22.09626448,-13.42613314,3.810416006,1.783104364,0.181245696,246.6513761,236.1009174,218.3220185
4/29/20 18:04,1,4,-20.98878105,-12.62874573,3.812959411,1.283453099,0.137617388,246.8331762,236.1009174,217.7152906
4/29/20 18:05,1,4,-19.97966785,-11.89904626,3.815429736,0.877773303,0.099120746,247.026992,236.1009174,217.1085627
4/29/20 18:06,1,4,-19.37202154,-11.43928814,3.816361891,0.738816723,0.086259911,247.2208079,236.1009174,216.7663107
4/29/20 18:07,1,4,-19.48240915,-11.45261867,3.813838361,1.070477351,0.124532606,247.4146237,236.1009174,217.0211917
4/29/20 18:08,1,4,-19.60233796,-11.47431832,3.811361954,1.399775816,0.162204758,247.5997451,236.1009174,217.2760728
4/29/20 18:09,1,4,-19.72965027,-11.50217351,3.80891922,1.728436114,0.199474017,247.7786521,236.1009174,217.5309538
4/29/20 18:10,1,4,-19.85828946,-11.5303285,3.806476825,2.059791989,0.236800426,247.957559,236.1009174,217.785835
4/29/20 18:11,1,4,-19.98828877,-11.55879835,3.804034986,2.393108767,0.274124693,248.1364659,236.1009174,218.040716
4/29/20 18:12,1,4,-20.11968418,-11.58759985,3.80159392,2.727620099,0.311385821,248.3153728,236.1009174,218.2955972
4/29/20 18:13,1,4,-20.82312311,-12.21473112,3.804072932,2.547184187,0.278903505,247.7643658,236.1009174,218.3761468
4/29/20 18:14,1,4,-21.60868629,-12.94838594,3.807660675,2.159211109,0.225778344,247.0998543,236.1009174,218.3761468
4/29/20 18:15,1,4,-22.28770443,-13.58248404,3.810546455,1.782265848,0.179422856,246.5696339,236.1009174,218.3761468
4/29/20 18:16,1,4,-22.62001465,-13.9508655,3.813592013,2.14774198,0.212494569,246.3181971,235.8129725,218.3761468
4/29/20 18:17,1,4,-22.95283367,-14.40488157,3.818974133,3.330663157,0.324778606,246.0667603,235.1238495,218.3761468
4/29/20 18:18,1,4,-22.17349921,-14.09627078,3.828296694,3.560141381,0.358681348,245.8153236,234.4347266,217.6974006
4/29/20 18:19,1,4,-20.930236,-13.34648786,3.836605312,3.774139804,0.403737242,245.8669934,233.7252299,216.9221373
4/29/20 18:20,1,4,-19.80179044,-12.66132638,3.844830599,3.917418518,0.443907153,245.9286037,233.0150649,216.146874
4/29/20 18:21,1,4,-18.78206615,-12.04169005,3.853018779,4.003905344,0.479235184,245.9902141,232.3049001,215.3716106
4/29/20 18:22,1,4,-17.85545039,-11.47809085,3.861165368,4.048143037,0.510458211,246.0518244,231.5947352,214.5963473
4/29/20 18:23,1,4,-17.0091883,-10.96277703,3.869265925,4.06087509,0.538176431,246.1134347,230.8845702,213.821084
4/29/20 18:24,1,4,-16.23275936,-10.48935454,3.877316052,4.050094932,0.562881342,246.1750451,230.1744054,213.0458206
4/29/20 18:25,1,4,-15.51741004,-10.05250349,3.885311405,4.021790118,0.584977805,246.2366554,229.4642404,212.2705573
4/29/20 18:26,1,4,-14.85579809,-9.647761919,3.893247698,3.980471141,0.604801007,246.2982657,228.7540756,211.4952939
4/29/20 18:27,1,4,-14.28163389,-9.301071327,3.900799061,3.966965327,0.627148168,246.359876,228.0439107,210.7798165
4/29/20 18:28,1,4,-14.21010733,-9.321213998,3.905032176,5.023302323,0.767716447,246.4214864,227.3337457,210.7798165
4/29/20 18:29,1,4,-14.13432291,-9.340399676,3.908841084,5.617904889,0.860753263,246.4830967,226.6235809,210.7798165
4/29/20 18:30,1,4,-14.06609421,-9.348372468,3.911911552,6.097766374,0.936764673,246.544707,226.0414208,210.7798165
4/29/20 18:31,1,4,-14.08945909,-9.245777493,3.90673207,5.405940748,0.833033588,246.6063174,226.8704151,210.7798165
4/29/20 18:32,1,4,-14.16395845,-9.151422305,3.899939476,4.871161466,0.751117868,246.7941924,227.6994096,210.9552049
4/29/20 18:33,1,4,-14.38110611,-9.078931376,3.888717297,4.747484903,0.727493847,247.3258016,228.528404,211.6080583
