timestamp,TrackID,TrackID_new,x,y,ANG,A,B,theata1,theta2,theta3
4/4/20 6:02,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.8887215,NaN
4/4/20 6:03,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.7917452,NaN
4/4/20 6:04,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.6947688,NaN
4/4/20 6:05,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.5977924,NaN
4/4/20 6:06,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.5008161,150.3668892
4/4/20 6:07,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.4038397,150.8958511
4/4/20 6:08,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.3068634,151.4248131
4/4/20 6:09,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.209887,151.953775
4/4/20 6:10,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.1129107,152.4827369
4/4/20 6:11,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.0159343,153.0116989
4/4/20 6:12,1,16,NaN,NaN,NaN,NaN,NaN,NaN,160.9189579,153.4569851
4/4/20 6:13,1,16,NaN,NaN,NaN,NaN,NaN,NaN,160.8219816,153.6553458
4/4/20 6:14,1,16,NaN,NaN,NaN,NaN,NaN,NaN,160.7250052,153.8537065
4/4/20 6:15,1,16,NaN,NaN,NaN,NaN,NaN,NaN,160.6280289,154.0520673
4/4/20 6:16,1,16,NaN,NaN,NaN,NaN,NaN,NaN,160.5310525,154.250428
4/4/20 6:17,1,16,NaN,NaN,NaN,NaN,NaN,NaN,160.4340762,154.4487887
4/4/20 6:18,1,16,NaN,NaN,NaN,NaN,NaN,NaN,160.4237288,154.6471494
4/4/20 6:19,1,16,NaN,NaN,NaN,NaN,NaN,NaN,160.4237288,154.8455102
4/4/20 6:20,1,16,NaN,NaN,NaN,NaN,NaN,NaN,160.4237288,155.0573509
4/4/20 6:21,1,16,NaN,NaN,NaN,NaN,NaN,NaN,160.4237288,155.2900941
4/4/20 6:22,1,16,NaN,NaN,NaN,NaN,NaN,NaN,160.4237288,155.5228374
4/4/20 6:23,1,16,NaN,NaN,NaN,NaN,NaN,NaN,160.4237288,155.7555807
4/4/20 6:24,1,16,NaN,NaN,NaN,NaN,NaN,NaN,160.4237288,155.9883239
4/4/20 6:25,1,16,NaN,NaN,NaN,NaN,NaN,NaN,160.4237288,156.2210672
4/4/20 6:26,1,16,NaN,NaN,NaN,NaN,NaN,NaN,160.4237288,156.4538104
4/4/20 6:27,1,16,NaN,NaN,NaN,NaN,NaN,NaN,160.4237288,156.6865536
4/4/20 6:28,1,16,NaN,NaN,NaN,NaN,NaN,NaN,160.4237288,156.9192969
4/4/20 6:29,1,16,NaN,NaN,NaN,NaN,NaN,NaN,160.4237288,157.1520402
4/4/20 6:30,1,16,NaN,NaN,NaN,NaN,NaN,NaN,160.4237288,157.3847834
4/4/20 6:31,1,16,NaN,NaN,NaN,NaN,NaN,NaN,160.4577616,157.6175267
4/4/20 6:32,1,16,NaN,NaN,NaN,NaN,NaN,NaN,160.7071294,157.8502699
4/4/20 6:33,1,16,NaN,NaN,NaN,NaN,NaN,NaN,160.9564972,158.0830132
4/4/20 6:34,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.2058649,157.8441096
4/4/20 6:35,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.4552327,157.6016688
4/4/20 6:36,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.7046005,157.3592279
4/4/20 6:37,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.9539682,157.116787
4/4/20 6:38,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.9830508,156.8743461
4/4/20 6:39,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.9830508,156.6319052
4/4/20 6:40,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.9830508,155.4377484
4/4/20 6:41,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.9830508,153.4982215
4/4/20 6:42,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.9830508,151.5586942
4/4/20 6:43,1,16,186.7090889,-448.2962478,NaN,NaN,NaN,NaN,161.9830508,150.6422956
4/4/20 6:44,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.9830508,151.6691039
4/4/20 6:45,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.9830508,152.6959123
4/4/20 6:46,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.9830508,153.7227207
4/4/20 6:47,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.9830508,154.7495293
4/4/20 6:48,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.9830508,155.7763377
4/4/20 6:49,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.9830508,156.4363428
4/4/20 6:50,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.9830508,156.1069893
4/4/20 6:51,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.9830508,155.7776356
4/4/20 6:52,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.9830508,155.448282
4/4/20 6:53,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.9830508,155.1189283
4/4/20 6:54,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.9830508,154.7895747
4/4/20 6:55,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.9830508,154.460221
4/4/20 6:56,1,16,NaN,NaN,NaN,NaN,NaN,NaN,161.9830508,154.1308674
4/4/20 6:57,1,16,NaN,NaN,NaN,NaN,NaN,NaN,162.0317796,153.8015137
4/4/20 6:58,1,16,NaN,NaN,NaN,NaN,NaN,NaN,162.9669087,153.4721601
4/4/20 6:59,1,16,NaN,NaN,NaN,NaN,NaN,NaN,163.9020378,153.4067797
4/4/20 7:00,1,16,112.0365534,-313.1864766,NaN,NaN,NaN,NaN,164.837167,153.4067797
4/4/20 7:01,1,16,19.57059628,-60.41870074,NaN,NaN,NaN,NaN,165.7722961,153.4067797
4/4/20 7:02,1,16,9.891177433,-33.95874459,NaN,NaN,NaN,NaN,166.6330722,153.4067797
4/4/20 7:03,1,16,14.93518664,-47.74720283,NaN,NaN,NaN,NaN,166.0699837,153.4067797
4/4/20 7:04,1,16,26.28809234,-78.78185397,NaN,NaN,NaN,NaN,165.5068952,153.4067797
4/4/20 7:05,1,16,75.57169606,-213.5050243,NaN,NaN,NaN,NaN,164.9438067,153.4067797
4/4/20 7:06,1,16,NaN,NaN,NaN,NaN,NaN,NaN,164.3807181,153.3586524
4/4/20 7:07,1,16,NaN,NaN,NaN,NaN,NaN,NaN,163.8176297,153.1970252
4/4/20 7:08,1,16,NaN,NaN,NaN,NaN,NaN,NaN,163.7548202,153.0353979
4/4/20 7:09,1,16,272.5305457,-730.642013,NaN,NaN,NaN,NaN,164.1704331,152.8737707
4/4/20 7:10,1,16,36.41374423,-102.4179328,NaN,NaN,NaN,NaN,164.586046,152.7121434
4/4/20 7:11,1,16,18.17633271,-53.87828384,NaN,NaN,NaN,NaN,165.001659,152.5505162
4/4/20 7:12,1,16,12.90700558,-39.73902396,NaN,NaN,NaN,NaN,165.2523112,152.3888889
4/4/20 7:13,1,16,10.06561573,-32.07049578,NaN,NaN,NaN,NaN,165.4506719,152.2272616
4/4/20 7:14,1,16,0.004822339,-4.63531268,-1.448169697,1.702265725,0.285831504,188.3950522,165.6490327,152.0656344
4/4/20 7:15,1,16,0.001327688,-4.630766618,-1.447958902,1.616949012,0.271097942,188.3950522,165.8473934,151.9040071
4/4/20 7:16,1,16,0.020668937,-4.719828614,-1.444111856,1.582216377,0.261379804,188.1305713,166.0457541,151.8474576
4/4/20 7:17,1,16,0.04148792,-4.827521308,-1.440352022,1.563024788,0.254122091,187.8660903,166.2441149,151.8474576
4/4/20 7:18,1,16,0.063129995,-4.938095664,-1.436677465,1.540383362,0.246425435,187.6016093,166.4424756,151.8474576
4/4/20 7:19,1,16,0.085622233,-5.051643498,-1.433088455,1.51398101,0.238269828,187.3371284,166.6408363,151.8474576
4/4/20 7:20,1,16,0.107125044,-5.226459898,-1.429817081,1.418238402,0.218362717,187.0726474,167.1090126,151.8474576
